timestamp,person_x,person_y,person_z,pepper_x,pepper_y,pepper_z,target_acquired
0.1600,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.1650,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.1700,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.1750,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.1800,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.1850,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.1900,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.1950,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.2000,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.2050,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.2100,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.2150,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.2150,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.2250,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.2250,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.2300,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.2400,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.2450,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.2450,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.2500,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.2600,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.2650,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.2650,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.2750,-3.0000,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.2800,-2.9983,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.2850,-2.9967,3.9999,-0.0000,-3.9997,4.0000,0.0056,False
0.2900,-2.9950,4.0000,0.0000,-3.9997,4.0000,0.0056,False
0.2950,-2.9933,4.0001,-0.0001,-3.9997,4.0000,0.0055,False
0.3000,-2.9917,4.0001,0.0000,-3.9997,4.0000,0.0055,False
0.3050,-2.9900,4.0001,-0.0001,-3.9997,4.0000,0.0056,False
0.3100,-2.9884,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.3150,-2.9868,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.3200,-2.9851,4.0000,0.0000,-3.9997,4.0000,0.0055,False
0.3250,-2.9834,4.0001,-0.0001,-3.9997,4.0000,0.0055,False
0.3300,-2.9818,4.0001,0.0000,-3.9997,4.0000,0.0056,False
0.3350,-2.9801,4.0001,-0.0001,-3.9997,4.0000,0.0056,False
0.3400,-2.9785,4.0001,-0.0000,-3.9997,4.0000,0.0056,False
0.3450,-2.9768,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.3500,-2.9752,4.0000,0.0000,-3.9997,4.0000,0.0055,False
0.3550,-2.9734,4.0001,-0.0001,-3.9997,4.0000,0.0056,False
0.3600,-2.9719,4.0001,0.0000,-3.9997,4.0000,0.0056,False
0.3650,-2.9701,4.0001,-0.0001,-3.9997,4.0000,0.0056,False
0.3700,-2.9686,4.0001,-0.0000,-3.9997,4.0000,0.0055,False
0.3750,-2.9669,4.0001,-0.0000,-3.9997,4.0000,0.0055,False
0.3800,-2.9651,4.0001,0.0000,-3.9997,4.0000,0.0056,False
0.3850,-2.9631,4.0000,-0.0002,-3.9997,4.0000,0.0056,False
0.3900,-2.9615,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.3950,-2.9597,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.4000,-2.9578,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.4050,-2.9559,4.0000,-0.0001,-3.9997,4.0000,0.0056,False
0.4100,-2.9542,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.4150,-2.9523,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.4200,-2.9505,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.4250,-2.9487,4.0000,0.0000,-3.9997,4.0000,0.0055,False
0.4300,-2.9466,4.0000,-0.0002,-3.9997,4.0000,0.0056,False
0.4350,-2.9450,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.4350,-2.9432,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.4450,-2.9414,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.4500,-2.9395,3.9999,-0.0001,-3.9997,4.0000,0.0055,False
0.4550,-2.9377,3.9999,-0.0000,-3.9997,4.0000,0.0055,False
0.4600,-2.9359,3.9999,-0.0000,-3.9997,4.0000,0.0056,False
0.4650,-2.9340,3.9999,-0.0000,-3.9997,4.0000,0.0056,False
0.4700,-2.9322,3.9999,0.0000,-3.9997,4.0000,0.0056,False
0.4750,-2.9302,3.9999,-0.0002,-3.9997,4.0000,0.0055,False
0.4800,-2.9288,3.9999,-0.0000,-3.9997,4.0000,0.0055,False
0.4850,-2.9271,3.9999,-0.0000,-3.9997,4.0000,0.0056,False
0.4900,-2.9254,3.9999,-0.0001,-3.9997,4.0000,0.0056,False
0.4950,-2.9239,3.9999,-0.0000,-3.9997,4.0000,0.0056,False
0.5000,-2.9221,3.9999,-0.0001,-3.9997,4.0000,0.0055,False
0.5050,-2.9206,3.9999,-0.0000,-3.9997,4.0000,0.0055,False
0.5100,-2.9188,3.9999,-0.0001,-3.9997,4.0000,0.0056,False
0.5150,-2.9173,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.5150,-2.9156,4.0000,-0.0001,-3.9997,4.0000,0.0056,False
0.5250,-2.9140,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.5300,-2.9123,4.0000,-0.0001,-3.9997,4.0000,0.0055,False
0.5350,-2.9107,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.5400,-2.9090,4.0000,-0.0001,-3.9997,4.0000,0.0056,False
0.5450,-2.9074,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.5500,-2.9057,4.0000,-0.0001,-3.9997,4.0000,0.0056,False
0.5550,-2.9042,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.5600,-2.9024,4.0000,-0.0001,-3.9997,4.0000,0.0055,False
0.5650,-2.9009,4.0001,-0.0000,-3.9997,4.0000,0.0056,False
0.5700,-2.8991,4.0001,-0.0001,-3.9997,4.0000,0.0056,False
0.5750,-2.8976,4.0001,-0.0000,-3.9997,4.0000,0.0056,False
0.5800,-2.8958,4.0001,-0.0001,-3.9997,4.0000,0.0055,False
0.5850,-2.8942,4.0001,-0.0000,-3.9997,4.0000,0.0055,False
0.5900,-2.8925,4.0000,-0.0001,-3.9997,4.0000,0.0056,False
0.5950,-2.8909,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.6000,-2.8891,4.0000,-0.0001,-3.9997,4.0000,0.0056,False
0.6050,-2.8875,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.6100,-2.8858,4.0000,-0.0001,-3.9997,4.0000,0.0055,False
0.6150,-2.8842,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.6200,-2.8824,4.0000,-0.0001,-3.9997,4.0000,0.0056,False
0.6250,-2.8808,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.6300,-2.8790,4.0000,-0.0001,-3.9997,4.0000,0.0055,False
0.6350,-2.8775,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.6400,-2.8757,4.0000,-0.0001,-3.9997,4.0000,0.0056,False
0.6450,-2.8741,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.6500,-2.8723,4.0000,-0.0001,-3.9997,4.0000,0.0056,False
0.6550,-2.8708,4.0000,-0.0000,-3.9997,4.0000,0.0055,False
0.6600,-2.8690,4.0000,-0.0001,-3.9997,4.0000,0.0055,False
0.6600,-2.8674,4.0000,-0.0000,-3.9997,4.0000,0.0056,False
0.6700,-2.8656,3.9999,-0.0001,-3.9997,4.0000,0.0056,False
0.6750,-2.8640,3.9999,-0.0000,-3.9997,4.0000,0.0056,False
0.6800,-2.8623,3.9999,-0.0001,-3.9997,4.0000,0.0055,False
0.6850,-2.8607,3.9999,-0.0000,-3.9997,4.0000,0.0055,False
0.6900,-2.8591,3.9999,-0.0000,-3.9997,4.0000,0.0055,False
0.6950,-2.8574,3.9999,-0.0000,-3.9997,4.0000,0.0056,False
0.7000,-2.8558,3.9999,0.0000,-3.9997,4.0000,0.0056,False
0.7050,-2.8539,3.9999,-0.0002,-3.9997,4.0000,0.0056,False
0.7100,-2.8524,3.9999,-0.0000,-3.9997,4.0000,0.0055,False
0.7150,-2.8508,3.9999,-0.0000,-3.9997,4.0000,0.0056,False
0.7200,-2.8491,3.9999,-0.0000,-3.9997,4.0000,0.0056,False
0.7250,-2.8474,3.9998,-0.0001,-3.9997,4.0000,0.0056,False
0.7300,-2.8458,3.9998,-0.0000,-3.9997,4.0000,0.0055,False
0.7350,-2.8442,3.9998,-0.0000,-3.9997,4.0000,0.0055,False
0.7400,-2.8425,3.9998,-0.0000,-3.9997,4.0000,0.0056,False
0.7450,-2.8408,3.9998,0.0000,-3.9997,4.0000,0.0056,False
0.7500,-2.8389,3.9998,-0.0002,-3.9997,4.0000,0.0056,False
0.7550,-2.8375,3.9998,-0.0000,-3.9997,4.0000,0.0055,False
0.7600,-2.8359,3.9998,-0.0000,-3.9997,4.0000,0.0055,False
0.7650,-2.8342,3.9998,-0.0000,-3.9997,4.0000,0.0056,False
0.7700,-2.8325,3.9997,-0.0001,-3.9997,4.0000,0.0056,False
0.7750,-2.8309,3.9997,-0.0000,-3.9997,4.0000,0.0056,False
0.7800,-2.8292,3.9997,-0.0000,-3.9997,4.0000,0.0055,False
0.7850,-2.8273,3.9998,-0.0001,-3.9997,4.0000,0.0055,False
0.7900,-2.8257,3.9998,0.0000,-3.9997,4.0000,0.0056,False
0.7950,-2.8239,3.9998,-0.0001,-3.9997,4.0000,0.0056,False
0.8000,-2.8222,3.9998,0.0000,-3.9997,4.0000,0.0056,False
0.8050,-2.8203,3.9997,-0.0002,-3.9997,4.0000,0.0055,False
0.8100,-2.8188,3.9997,-0.0000,-3.9997,4.0000,0.0055,False
0.8150,-2.8171,3.9997,-0.0000,-3.9997,4.0000,0.0056,False
0.8200,-2.8152,3.9997,-0.0001,-3.9997,4.0000,0.0056,False
0.8250,-2.8136,3.9997,-0.0000,-3.9997,4.0000,0.0056,False
0.8300,-2.8118,3.9997,-0.0001,-3.9997,4.0000,0.0055,False
0.8350,-2.8101,3.9997,-0.0000,-3.9997,4.0000,0.0055,False
0.8400,-2.8083,3.9997,-0.0001,-3.9997,4.0000,0.0056,False
0.8450,-2.8067,3.9997,-0.0000,-3.9997,4.0000,0.0056,False
0.8500,-2.8048,3.9997,-0.0001,-3.9997,4.0000,0.0056,False
0.8500,-2.8032,3.9997,-0.0000,-3.9997,4.0000,0.0055,False
0.8600,-2.8014,3.9997,-0.0001,-3.9997,4.0000,0.0055,False
0.8650,-2.7998,3.9997,-0.0000,-3.9997,4.0000,0.0056,False
0.8700,-2.7979,3.9997,-0.0001,-3.9997,4.0000,0.0056,False
0.8750,-2.7963,3.9997,-0.0000,-3.9997,4.0000,0.0056,False
0.8800,-2.7943,3.9997,-0.0001,-3.9997,4.0000,0.0055,False
0.8850,-2.7926,3.9997,-0.0000,-3.9997,4.0000,0.0055,False
0.8900,-2.7907,3.9997,-0.0000,-3.9997,4.0000,0.0056,False
0.8950,-2.7887,3.9997,-0.0001,-3.9997,4.0000,0.0056,False
0.9000,-2.7869,3.9997,0.0000,-3.9997,4.0000,0.0056,False
0.9050,-2.7849,3.9997,-0.0001,-3.9997,4.0000,0.0055,False
0.9100,-2.7832,3.9997,0.0000,-3.9997,4.0000,0.0055,False
0.9150,-2.7811,3.9997,-0.0002,-3.9997,4.0000,0.0055,False
0.9200,-2.7794,3.9997,-0.0000,-3.9997,4.0000,0.0056,False
0.9200,-2.7776,3.9997,-0.0000,-3.9997,4.0000,0.0056,False
0.9300,-2.7757,3.9997,-0.0000,-3.9997,4.0000,0.0056,False
0.9300,-2.7738,3.9997,-0.0000,-3.9997,4.0000,0.0055,False
0.9350,-2.7718,3.9997,-0.0001,-3.9997,4.0000,0.0055,False
0.9400,-2.7701,3.9997,0.0000,-3.9997,4.0000,0.0056,False
0.9500,-2.7681,3.9997,-0.0001,-3.9997,4.0000,0.0056,False
0.9550,-2.7663,3.9997,0.0000,-3.9997,4.0000,0.0056,False
0.9600,-2.7642,3.9996,-0.0002,-3.9997,4.0000,0.0055,False
0.9650,-2.7626,3.9996,-0.0000,-3.9997,4.0000,0.0055,False
0.9700,-2.7607,3.9996,-0.0000,-3.9997,4.0000,0.0056,False
0.9750,-2.7588,3.9996,-0.0000,-3.9997,4.0000,0.0056,False
0.9800,-2.7568,3.9996,-0.0000,-3.9997,4.0000,0.0056,False
0.9850,-2.7548,3.9997,-0.0001,-3.9997,4.0000,0.0055,False
0.9900,-2.7529,3.9997,0.0000,-3.9997,4.0000,0.0055,False
0.9950,-2.7508,3.9997,-0.0001,-3.9997,4.0000,0.0056,False
0.9950,-2.7489,3.9997,0.0000,-3.9997,4.0000,0.0056,False
1.0050,-2.7467,3.9996,-0.0002,-3.9997,4.0000,0.0056,False
1.0050,-2.7449,3.9996,-0.0000,-3.9997,4.0000,0.0055,False
1.0150,-2.7430,3.9996,-0.0000,-3.9997,4.0000,0.0055,False
1.0200,-2.7410,3.9996,-0.0000,-3.9997,4.0000,0.0056,False
1.0250,-2.7390,3.9997,-0.0000,-3.9997,4.0000,0.0056,False
1.0300,-2.7370,3.9997,-0.0000,-3.9997,4.0000,0.0056,False
1.0350,-2.7349,3.9997,-0.0001,-3.9997,4.0000,0.0055,False
1.0400,-2.7330,3.9997,0.0000,-3.9997,4.0000,0.0055,False
1.0450,-2.7309,3.9996,-0.0001,-3.9997,4.0000,0.0056,False
1.0500,-2.7291,3.9996,0.0000,-3.9997,4.0000,0.0056,False
1.0550,-2.7268,3.9996,-0.0002,-3.9997,4.0000,0.0056,False
1.0600,-2.7251,3.9996,-0.0000,-3.9997,4.0000,0.0055,False
1.0650,-2.7231,3.9996,-0.0000,-3.9997,4.0000,0.0055,False
1.0700,-2.7211,3.9996,-0.0000,-3.9997,4.0000,0.0056,False
1.0750,-2.7191,3.9996,-0.0000,-3.9997,4.0000,0.0056,False
1.0800,-2.7172,3.9996,-0.0000,-3.9997,4.0000,0.0056,False
1.0850,-2.7152,3.9996,-0.0000,-3.9997,4.0000,0.0055,False
1.0900,-2.7133,3.9996,0.0000,-3.9997,4.0000,0.0055,False
1.0950,-2.7111,3.9996,-0.0002,-3.9997,4.0000,0.0056,False
1.1000,-2.7094,3.9996,-0.0000,-3.9997,4.0000,0.0056,False
1.1050,-2.7074,3.9996,-0.0000,-3.9997,4.0000,0.0056,False
1.1100,-2.7054,3.9995,-0.0000,-3.9997,4.0000,0.0055,False
1.1150,-2.7035,3.9996,0.0000,-3.9997,4.0000,0.0055,False
1.1200,-2.7013,3.9995,-0.0002,-3.9997,4.0000,0.0056,False
1.1250,-2.6996,3.9995,-0.0000,-3.9997,4.0000,0.0056,False
1.1300,-2.6976,3.9995,-0.0000,-3.9997,4.0000,0.0056,False
1.1350,-2.6957,3.9995,-0.0000,-3.9997,4.0000,0.0055,False
1.1400,-2.6936,3.9995,-0.0001,-3.9997,4.0000,0.0055,False
1.1450,-2.6918,3.9995,-0.0000,-3.9997,4.0000,0.0056,False
1.1500,-2.6897,3.9994,-0.0001,-3.9997,4.0000,0.0056,False
1.1550,-2.6879,3.9994,-0.0000,-3.9997,4.0000,0.0056,False
1.1600,-2.6858,3.9993,-0.0001,-3.9997,4.0000,0.0055,False
1.1650,-2.6839,3.9993,-0.0000,-3.9997,4.0000,0.0055,False
1.1700,-2.6819,3.9993,-0.0001,-3.9997,4.0000,0.0056,False
1.1750,-2.6800,3.9993,-0.0000,-3.9997,4.0000,0.0056,False
1.1800,-2.6783,3.9993,-0.0001,-3.9997,4.0000,0.0056,False
1.1850,-2.6767,3.9993,-0.0000,-3.9997,4.0000,0.0055,False
1.1900,-2.6749,3.9993,-0.0001,-3.9997,4.0000,0.0055,False
1.1950,-2.6733,3.9993,-0.0000,-3.9997,4.0000,0.0056,False
1.2000,-2.6716,3.9993,-0.0001,-3.9997,4.0000,0.0056,False
1.2050,-2.6700,3.9994,-0.0000,-3.9997,4.0000,0.0056,False
1.2100,-2.6682,3.9994,-0.0001,-3.9997,4.0000,0.0055,False
1.2150,-2.6666,3.9994,-0.0000,-3.9997,4.0000,0.0055,False
1.2200,-2.6648,3.9994,-0.0001,-3.9997,4.0000,0.0056,False
1.2250,-2.6633,3.9994,-0.0000,-3.9997,4.0000,0.0056,False
1.2300,-2.6615,3.9994,-0.0001,-3.9997,4.0000,0.0056,False
1.2350,-2.6599,3.9995,-0.0000,-3.9997,4.0000,0.0055,False
1.2400,-2.6581,3.9995,-0.0001,-3.9997,4.0000,0.0055,False
1.2500,-2.6566,3.9995,-0.0000,-3.9997,4.0000,0.0056,False
1.2500,-2.6548,3.9995,-0.0001,-3.9997,4.0000,0.0056,False
1.2550,-2.6532,3.9995,-0.0000,-3.9997,4.0000,0.0056,False
1.2550,-2.6514,3.9995,-0.0001,-3.9997,4.0000,0.0055,False
1.2600,-2.6498,3.9996,-0.0000,-3.9997,4.0000,0.0055,False
1.2700,-2.6481,3.9996,-0.0001,-3.9997,4.0000,0.0056,False
1.2750,-2.6465,3.9996,-0.0000,-3.9997,4.0000,0.0056,False
1.2800,-2.6444,3.9995,-0.0001,-3.9997,4.0000,0.0056,False
1.2850,-2.6425,3.9995,-0.0000,-3.9997,4.0000,0.0055,False
1.2900,-2.6405,3.9995,-0.0000,-3.9997,4.0000,0.0055,False
1.2900,-2.6385,3.9995,-0.0000,-3.9997,4.0000,0.0056,False
1.2950,-2.6366,3.9995,0.0000,-3.9997,4.0000,0.0056,False
1.3000,-2.6343,3.9995,-0.0002,-3.9997,4.0000,0.0056,False
1.3100,-2.6326,3.9995,-0.0000,-3.9997,4.0000,0.0055,False
1.3150,-2.6306,3.9995,-0.0000,-3.9997,4.0000,0.0055,False
1.3200,-2.6286,3.9995,-0.0000,-3.9997,4.0000,0.0056,False
1.3250,-2.6265,3.9995,-0.0001,-3.9997,4.0000,0.0056,False
1.3300,-2.6247,3.9995,-0.0000,-3.9997,4.0000,0.0056,False
1.3350,-2.6227,3.9995,-0.0000,-3.9997,4.0000,0.0055,False
1.3400,-2.6207,3.9994,-0.0000,-3.9997,4.0000,0.0055,False
1.3450,-2.6187,3.9994,0.0000,-3.9997,4.0000,0.0056,False
1.3500,-2.6165,3.9994,-0.0002,-3.9997,4.0000,0.0056,False
1.3550,-2.6147,3.9994,-0.0000,-3.9997,4.0000,0.0056,False
1.3600,-2.6127,3.9994,-0.0000,-3.9997,4.0000,0.0055,False
1.3600,-2.6108,3.9994,-0.0000,-3.9997,4.0000,0.0055,False
1.3700,-2.6087,3.9994,-0.0001,-3.9997,4.0000,0.0056,False
1.3750,-2.6068,3.9994,-0.0000,-3.9997,4.0000,0.0056,False
1.3800,-2.6048,3.9994,-0.0000,-3.9997,4.0000,0.0056,False
1.3850,-2.6027,3.9994,-0.0001,-3.9997,4.0000,0.0055,False
1.3900,-2.6008,3.9994,0.0000,-3.9997,4.0000,0.0055,False
1.3950,-2.5987,3.9995,-0.0001,-3.9997,4.0000,0.0056,False
1.4000,-2.5969,3.9995,0.0000,-3.9997,4.0000,0.0056,False
1.4050,-2.5948,3.9996,-0.0001,-3.9997,4.0000,0.0056,False
1.4100,-2.5929,3.9996,0.0000,-3.9997,4.0000,0.0055,False
1.4150,-2.5908,3.9996,-0.0001,-3.9997,4.0000,0.0055,False
1.4200,-2.5889,3.9996,0.0000,-3.9997,4.0000,0.0056,False
1.4250,-2.5868,3.9997,-0.0001,-3.9997,4.0000,0.0056,False
1.4300,-2.5850,3.9997,0.0000,-3.9997,4.0000,0.0056,False
1.4350,-2.5829,3.9998,-0.0001,-3.9997,4.0000,0.0055,False
1.4400,-2.5810,3.9998,0.0000,-3.9997,4.0000,0.0055,False
1.4450,-2.5789,3.9999,-0.0001,-3.9997,4.0000,0.0056,False
1.4500,-2.5771,3.9999,0.0000,-3.9997,4.0000,0.0056,False
1.4550,-2.5749,4.0000,-0.0001,-3.9997,4.0000,0.0056,False
1.4600,-2.5731,4.0000,0.0000,-3.9997,4.0000,0.0055,False
1.4650,-2.5710,4.0001,-0.0001,-3.9997,4.0000,0.0055,False
1.4700,-2.5691,4.0001,0.0000,-3.9997,4.0000,0.0056,False
1.4750,-2.5670,4.0002,-0.0001,-3.9997,4.0000,0.0056,False
1.4800,-2.5653,4.0002,0.0000,-3.9997,4.0000,0.0056,False
1.4850,-2.5633,4.0002,-0.0001,-3.9997,4.0000,0.0055,False
1.4900,-2.5615,4.0001,0.0000,-3.9997,4.0000,0.0055,False
1.4950,-2.5594,4.0001,-0.0002,-3.9997,4.0000,0.0056,False
1.5000,-2.5578,4.0001,-0.0000,-3.9997,4.0000,0.0056,False
1.5050,-2.5559,4.0001,-0.0000,-3.9997,4.0000,0.0056,False
1.5100,-2.5540,4.0001,-0.0001,-3.9997,4.0000,0.0055,False
1.5150,-2.5522,4.0001,-0.0000,-3.9997,4.0000,0.0055,False
1.5200,-2.5502,4.0001,-0.0001,-3.9997,4.0000,0.0056,False
1.5250,-2.5485,4.0001,-0.0000,-3.9997,4.0000,0.0056,False
1.5300,-2.5465,4.0001,-0.0001,-3.9997,4.0000,0.0056,False
1.5350,-2.5447,4.0002,-0.0000,-3.9997,4.0000,0.0055,False
1.5400,-2.5428,4.0002,-0.0001,-3.9997,4.0000,0.0055,False
1.5450,-2.5410,4.0002,-0.0000,-3.9997,4.0000,0.0056,False
1.5500,-2.5390,4.0002,-0.0001,-3.9997,4.0000,0.0056,False
1.5550,-2.5373,4.0002,-0.0000,-3.9997,4.0000,0.0056,False
1.5600,-2.5353,4.0002,-0.0001,-3.9997,4.0000,0.0055,False
1.5650,-2.5335,4.0002,-0.0000,-3.9997,4.0000,0.0055,False
1.5700,-2.5316,4.0002,-0.0001,-3.9997,4.0000,0.0056,False
1.5750,-2.5298,4.0003,-0.0000,-3.9997,4.0000,0.0056,False
1.5800,-2.5277,4.0003,-0.0001,-3.9997,4.0000,0.0056,False
1.5850,-2.5259,4.0003,-0.0000,-3.9997,4.0000,0.0055,False
1.5900,-2.5239,4.0003,-0.0001,-3.9997,4.0000,0.0055,False
1.5950,-2.5220,4.0003,-0.0000,-3.9997,4.0000,0.0056,False
1.6000,-2.5200,4.0003,-0.0001,-3.9997,4.0000,0.0056,False
1.6050,-2.5181,4.0004,-0.0000,-3.9997,4.0000,0.0056,False
1.6100,-2.5161,4.0004,-0.0001,-3.9997,4.0000,0.0055,False
1.6150,-2.5142,4.0004,-0.0000,-3.9997,4.0000,0.0055,False
1.6200,-2.5122,4.0004,-0.0001,-3.9997,4.0000,0.0056,False
1.6250,-2.5103,4.0005,-0.0000,-3.9997,4.0000,0.0056,False
1.6300,-2.5083,4.0005,-0.0001,-3.9997,4.0000,0.0056,False
1.6350,-2.5065,4.0005,-0.0000,-3.9997,4.0000,0.0055,False
1.6400,-2.5044,4.0005,-0.0001,-3.9997,4.0000,0.0055,False
1.6400,-2.5026,4.0005,-0.0000,-3.9997,4.0000,0.0056,False
1.6500,-2.5005,4.0005,-0.0001,-3.9997,4.0000,0.0056,False
1.6500,-2.4987,4.0006,-0.0000,-3.9997,4.0000,0.0056,False
1.6600,-2.4966,4.0006,-0.0001,-3.9997,4.0000,0.0055,False
1.6650,-2.4948,4.0006,-0.0000,-3.9997,4.0000,0.0055,False
1.6700,-2.4927,4.0006,-0.0001,-3.9997,4.0000,0.0056,False
1.6750,-2.4909,4.0006,-0.0000,-3.9997,4.0000,0.0056,False
1.6800,-2.4892,4.0006,-0.0001,-3.9997,4.0000,0.0056,False
1.6850,-2.4877,4.0006,-0.0000,-3.9997,4.0000,0.0055,False
1.6900,-2.4861,4.0006,-0.0000,-3.9997,4.0000,0.0055,False
1.6950,-2.4845,4.0006,-0.0000,-3.9997,4.0000,0.0055,False
1.7000,-2.4829,4.0006,0.0000,-3.9997,4.0000,0.0056,False
1.7050,-2.4810,4.0006,-0.0002,-3.9997,4.0000,0.0056,False
1.7100,-2.4797,4.0006,-0.0000,-3.9997,4.0000,0.0056,False
1.7150,-2.4781,4.0006,-0.0000,-3.9997,4.0000,0.0055,False
1.7200,-2.4765,4.0006,-0.0000,-3.9997,4.0000,0.0055,False
1.7250,-2.4748,4.0006,-0.0001,-3.9997,4.0000,0.0056,False
1.7300,-2.4732,4.0006,-0.0000,-3.9997,4.0000,0.0056,False
1.7350,-2.4716,4.0006,-0.0000,-3.9997,4.0000,0.0056,False
